timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1776727621.3721738,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10563026761,16018905397,16772795,26110947,106177,0,0,0,0,0,0,0,0,0,0,0,0,35427890,35397214,35700,35799,46,0,0,0,0,0,0,0,0
1776727621.8722868,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10604022029,16059870839,16813989,26151828,108240,0,0,0,0,0,0,0,0,0,0,0,0,40995268,40965442,41194,40881,2063,0,0,0,0,0,0,0,0
1776727622.372403,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10639450099,16095268067,16849703,26187507,108270,0,0,0,0,0,0,0,0,0,0,0,0,35428070,35397228,35714,35679,30,0,0,0,0,0,0,0,0
1776727622.8725162,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10674439409,16130844676,16885553,26223776,111601,0,0,0,0,0,0,0,0,0,0,0,0,34989310,35576609,35850,36269,3331,0,0,0,0,0,0,0,0
1776727623.3726327,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10715874110,16171631128,16926606,26264361,111632,0,0,0,0,0,0,0,0,0,0,0,0,41434701,40786452,41053,40585,31,0,0,0,0,0,0,0,0
1776727623.8727489,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10750612237,16206341413,16961562,26299291,112303,0,0,0,0,0,0,0,0,0,0,0,0,34738127,34710285,34956,34930,671,0,0,0,0,0,0,0,0
1776727624.3728626,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10791607926,16247306917,17002771,26340468,114229,0,0,0,0,0,0,0,0,0,0,0,0,40995689,40965504,41209,41177,1926,0,0,0,0,0,0,0,0
1776727624.872975,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10827036179,16282704096,17038475,26376140,115353,0,0,0,0,0,0,0,0,0,0,0,0,35428253,35397179,35704,35672,1124,0,0,0,0,0,0,0,0
1776727625.3730886,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10862310018,16317941843,17074495,26412112,115862,0,0,0,0,0,0,0,0,0,0,0,0,35273839,35237747,36020,35972,509,0,0,0,0,0,0,0,0
1776727625.8732035,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10902854578,16358549820,17115012,26452909,116480,0,0,0,0,0,0,0,0,0,0,0,0,40544560,40607977,40517,40797,618,0,0,0,0,0,0,0,0
1776727626.373317,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10938195300,16393776915,17150322,26487911,120856,0,0,0,0,0,0,0,0,0,0,0,0,35340722,35227095,35310,35002,4376,0,0,0,0,0,0,0,0
1776727626.8734336,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10979189985,16434742314,17191513,26529082,120896,0,0,0,0,0,0,0,0,0,0,0,0,40994685,40965399,41191,41171,40,0,0,0,0,0,0,0,0
